product,semantic_group,label,score,manual_score
水杯,"So, I have like my uh like alittle mug",Self-Expression,0.38,1
水杯,"So, I have like my uh like alittle mug",Safety,0.28,1
水杯,"So, I have like my uh like alittle mug",Efficiency,0.25,1
水杯,"So, I have like my uh like alittle mug",Relaxation,0.3,0
水杯,"So, I have like my uh like alittle mug",Ritual,0.35,0
水杯,"So, I have like my uh like alittle mug",Health,0.23,1
电源,Andthis is my power button.,Immersion,0.32,1
电源,Andthis is my power button.,Entertainment,0.35,1
电源,Andthis is my power button.,Order,0.24,1
电源,Andthis is my power button.,Sociability,0.26,1
电源,Andthis is my power button.,Aesthetics,0.23,1
电源,Andthis is my power button.,Self-Expression,0.33,1
电源,Andthis is my power button.,Safety,0.32,1
电源,Andthis is my power button.,Efficiency,0.34,1
电源,Andthis is my power button.,Relaxation,0.31,1
电源,Andthis is my power button.,Ritual,0.39,1
电源,Andthis is my power button.,Health,0.29,1
椅子,"I hate my chair so much., Pretty basicchair., It's aboneless chair.",Immersion,0.21,1
椅子,"I hate my chair so much., Pretty basicchair., It's aboneless chair.",Entertainment,0.3,0
椅子,"I hate my chair so much., Pretty basicchair., It's aboneless chair.",Order,0.26,1
椅子,"I hate my chair so much., Pretty basicchair., It's aboneless chair.",Sociability,0.19,0
椅子,"I hate my chair so much., Pretty basicchair., It's aboneless chair.",Aesthetics,0.25,0
椅子,"I hate my chair so much., Pretty basicchair., It's aboneless chair.",Self-Expression,0.19,0
椅子,"I hate my chair so much., Pretty basicchair., It's aboneless chair.",Safety,0.2,1
椅子,"I hate my chair so much., Pretty basicchair., It's aboneless chair.",Efficiency,0.2,0
椅子,"I hate my chair so much., Pretty basicchair., It's aboneless chair.",Relaxation,0.21,0
椅子,"I hate my chair so much., Pretty basicchair., It's aboneless chair.",Ritual,0.29,0
椅子,"I hate my chair so much., Pretty basicchair., It's aboneless chair.",Health,0.35,0
灯带/灯效,"the packaging out and show you guysthe RGB.Dude, this song is stuck in my head,guys., And yeah, you guys can see the RGBon it definitely looks uh like prettygood.",Immersion,0.26,-1
灯带/灯效,"the packaging out and show you guysthe RGB.Dude, this song is stuck in my head,guys., And yeah, you guys can see the RGBon it definitely looks uh like prettygood.",Entertainment,0.32,0
灯带/灯效,"the packaging out and show you guysthe RGB.Dude, this song is stuck in my head,guys., And yeah, you guys can see the RGBon it definitely looks uh like prettygood.",Order,0.27,1
灯带/灯效,"the packaging out and show you guysthe RGB.Dude, this song is stuck in my head,guys., And yeah, you guys can see the RGBon it definitely looks uh like prettygood.",Sociability,0.25,1
灯带/灯效,"the packaging out and show you guysthe RGB.Dude, this song is stuck in my head,guys., And yeah, you guys can see the RGBon it definitely looks uh like prettygood.",Aesthetics,0.4,0
灯带/灯效,"the packaging out and show you guysthe RGB.Dude, this song is stuck in my head,guys., And yeah, you guys can see the RGBon it definitely looks uh like prettygood.",Self-Expression,0.26,1
灯带/灯效,"the packaging out and show you guysthe RGB.Dude, this song is stuck in my head,guys., And yeah, you guys can see the RGBon it definitely looks uh like prettygood.",Safety,0.17,1
灯带/灯效,"the packaging out and show you guysthe RGB.Dude, this song is stuck in my head,guys., And yeah, you guys can see the RGBon it definitely looks uh like prettygood.",Efficiency,0.1,0
灯带/灯效,"the packaging out and show you guysthe RGB.Dude, this song is stuck in my head,guys., And yeah, you guys can see the RGBon it definitely looks uh like prettygood.",Relaxation,0.17,0
灯带/灯效,"the packaging out and show you guysthe RGB.Dude, this song is stuck in my head,guys., And yeah, you guys can see the RGBon it definitely looks uh like prettygood.",Ritual,0.21,0
灯带/灯效,"the packaging out and show you guysthe RGB.Dude, this song is stuck in my head,guys., And yeah, you guys can see the RGBon it definitely looks uh like prettygood.",Health,0.08,0
电源,"So, we can actually powerit on hopefully., Power supply. Power supply.",Immersion,0.11,0
电源,"So, we can actually powerit on hopefully., Power supply. Power supply.",Entertainment,0.21,1
电源,"So, we can actually powerit on hopefully., Power supply. Power supply.",Order,0.18,0
电源,"So, we can actually powerit on hopefully., Power supply. Power supply.",Sociability,0.15,0
电源,"So, we can actually powerit on hopefully., Power supply. Power supply.",Aesthetics,0.05,0
电源,"So, we can actually powerit on hopefully., Power supply. Power supply.",Self-Expression,0.13,0
电源,"So, we can actually powerit on hopefully., Power supply. Power supply.",Safety,0.16,1
电源,"So, we can actually powerit on hopefully., Power supply. Power supply.",Efficiency,0.28,1
电源,"So, we can actually powerit on hopefully., Power supply. Power supply.",Relaxation,0.13,0
电源,"So, we can actually powerit on hopefully., Power supply. Power supply.",Ritual,0.21,0
电源,"So, we can actually powerit on hopefully., Power supply. Power supply.",Health,0.18,1
鼠标垫,"These have been here the whole time andI forgot to go over them, but these aremy own mouse pads which we will be usingfor the setup., They're my owncustom mouse pads., Also, if you guys do want one of thesemouse pads and you don't want one of thedesigns that are already out, you cancustomize your own literally bycustomizing, meaning I can makeliterally anything you can think aboutand put it on a mouse pad for you foryou to buy at no extra charge at all., Not to mention the greatmicrophone, amazing headset, keyboard,mouse, monitor, mouse pad especially.",Immersion,0,0
鼠标垫,"These have been here the whole time andI forgot to go over them, but these aremy own mouse pads which we will be usingfor the setup., They're my owncustom mouse pads., Also, if you guys do want one of thesemouse pads and you don't want one of thedesigns that are already out, you cancustomize your own literally bycustomizing, meaning I can makeliterally anything you can think aboutand put it on a mouse pad for you foryou to buy at no extra charge at all., Not to mention the greatmicrophone, amazing headset, keyboard,mouse, monitor, mouse pad especially.",Entertainment,0.13,0
鼠标垫,"These have been here the whole time andI forgot to go over them, but these aremy own mouse pads which we will be usingfor the setup., They're my owncustom mouse pads., Also, if you guys do want one of thesemouse pads and you don't want one of thedesigns that are already out, you cancustomize your own literally bycustomizing, meaning I can makeliterally anything you can think aboutand put it on a mouse pad for you foryou to buy at no extra charge at all., Not to mention the greatmicrophone, amazing headset, keyboard,mouse, monitor, mouse pad especially.",Order,0.03,0
鼠标垫,"These have been here the whole time andI forgot to go over them, but these aremy own mouse pads which we will be usingfor the setup., They're my owncustom mouse pads., Also, if you guys do want one of thesemouse pads and you don't want one of thedesigns that are already out, you cancustomize your own literally bycustomizing, meaning I can makeliterally anything you can think aboutand put it on a mouse pad for you foryou to buy at no extra charge at all., Not to mention the greatmicrophone, amazing headset, keyboard,mouse, monitor, mouse pad especially.",Sociability,0.05,-1
